time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1970-04-29T14:01:35.000Z,14.52,-92.653,35,7.3,mw,,,,,iscgem,iscgem797311,2015-05-13T18:53:04.000Z,"offshore Chiapas, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1970-04-29T18:01:28.000Z,-55.288,-124.27,20,5.9,mw,,,,,iscgem,iscgem797324,2015-05-13T18:53:04.000Z,"southern East Pacific Rise",earthquake,,,,,automatic,iscgem,iscgem
1970-04-29T21:20:27.000Z,14.76,-93.413,35,5.8,mw,,,,,iscgem,iscgem797337,2015-05-13T18:53:04.000Z,"offshore Chiapas, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1970-04-30T08:33:02.000Z,14.545,-93.254,35,6.6,mw,,,,,iscgem,iscgem797367,2015-05-13T18:53:04.000Z,"offshore Chiapas, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1970-04-30T12:51:39.000Z,14.326,-93.373,35,6,mw,,,,,iscgem,iscgem797382,2015-05-13T18:53:04.000Z,"off the coast of Chiapas, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1970-04-30T13:21:07.000Z,14.635,-93.393,35,5.8,mw,,,,,iscgem,iscgem797384,2015-05-13T18:53:04.000Z,"offshore Chiapas, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1970-05-01T03:22:15.000Z,15.716,121.695,32.4,5.9,mw,,,,,iscgem,iscgem795006,2015-05-13T18:53:04.000Z,"Luzon, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1970-05-01T08:35:24.000Z,14.466,-93.312,35,5.8,mw,,,,,iscgem,iscgem795028,2015-05-13T18:53:04.000Z,"offshore Chiapas, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1970-05-02T02:06:57.000Z,14.499,-93.689,35,5.9,mw,,,,,iscgem,iscgem795079,2015-05-13T18:53:04.000Z,"off the coast of Chiapas, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1970-05-03T05:14:38.000Z,-6.816,125.34,545,5.6,mw,,,,,iscgemsup,iscgemsup795134,2015-07-13T17:02:24.000Z,"Banda Sea",earthquake,,,,,automatic,iscgem,iscgem
1970-05-04T18:53:20.000Z,-41.767,79.876,20,6.1,mw,,,,,iscgem,iscgem795204,2015-05-13T18:53:04.000Z,"Mid-Indian Ridge",earthquake,,,,,automatic,iscgem,iscgem
1970-05-05T15:30:00.470Z,37.2165,-116.184,0.4,4.5,ml,14,259,1.643,0.67,ci,ci3324165,2016-01-29T01:24:16.430Z,"61km NE of Beatty, NV",nuclear explosion,99,31.61,0.364,8,reviewed,ci,ci
1970-05-09T18:00:48.000Z,-4.317,151.837,180,6.2,mw,,,,,iscgem,iscgem795428,2015-05-13T18:53:04.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-05-10T20:05:17.000Z,18.586,145.303,605,6.1,mw,,,,,iscgem,iscgem795461,2015-05-13T18:53:04.000Z,"Pagan region, Northern Mariana Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-05-14T08:32:42.000Z,-3.53,145.239,15,5.6,mw,,,,,iscgem,iscgem795567,2015-05-13T18:53:04.000Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-05-14T09:20:22.000Z,43.078,47.131,12.5,6.1,mw,,,,,iscgem,iscgem795568,2015-05-13T18:53:04.000Z,"Caucasus region, Russia",earthquake,,,,,automatic,iscgem,iscgem
1970-05-14T18:12:26.000Z,43.191,47.14,15,6.7,mw,,,,,iscgem,iscgem795586,2015-05-13T18:53:04.000Z,"Caucasus region, Russia",earthquake,,,,,automatic,iscgem,iscgem
1970-05-15T09:44:45.000Z,14.228,-92.83,35,5.8,mw,,,,,iscgem,iscgem795625,2015-05-13T18:53:04.000Z,"offshore Chiapas, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1970-05-15T13:30:00.380Z,37.1618333,-116.0388333,0.4,4.73,ml,17,258,1.755,0.57,ci,ci3324181,2016-01-29T01:14:08.690Z,"70km ENE of Beatty, NV",nuclear explosion,99,31.61,0.351,12,reviewed,ci,ci
1970-05-15T17:13:13.000Z,50.224,91.118,7,6.3,mw,,,,,iscgem,iscgem795644,2015-05-13T18:53:04.000Z,"Russia-Mongolia border region",earthquake,,,,,automatic,iscgem,iscgem
1970-05-19T14:48:36.000Z,-5.116,152.296,60,5.7,mw,,,,,iscgem,iscgem795799,2015-05-13T18:53:04.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-05-20T20:03:41.000Z,-55.801,-28.148,55,6.1,mw,,,,,iscgem,iscgem795832,2015-05-13T18:53:04.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-05-20T20:30:53.000Z,51.421,-178.606,30,5.8,mw,,,,,iscgemsup,iscgemsup795833,2015-07-13T17:02:24.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1970-05-25T22:45:34.000Z,-57.45,-26.041,40,5.8,mw,,,,,iscgemsup,iscgemsup795998,2015-07-13T17:02:24.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-05-26T15:00:00.600Z,37.1133333,-116.0623333,0.5,4.98,ml,16,276,1.735,1.79,ci,ci3324214,2016-01-29T01:09:01.230Z,"66km ENE of Beatty, NV",nuclear explosion,99,31.61,0.262,11,reviewed,ci,ci
1970-05-27T12:05:07.000Z,27.236,140.23,390,7.1,mw,,,,,iscgem,iscgem796043,2015-05-13T18:53:04.000Z,"Bonin Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1970-05-27T19:05:37.000Z,40.256,143.043,10,5.9,mw,,,,,iscgem,iscgem796053,2015-05-13T18:53:04.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1970-05-27T22:35:47.000Z,40.139,143.117,15,6.2,mw,,,,,iscgem,iscgem796059,2015-05-13T18:53:04.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1970-05-27T23:56:40.000Z,40.267,143.095,30,6,mw,,,,,iscgem,iscgem796061,2015-05-13T18:53:04.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1970-05-29T04:31:03.000Z,43.873,147.061,70,5.6,mw,,,,,iscgem,iscgem796096,2015-05-13T18:53:04.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-05-29T05:14:36.000Z,-14.978,-173.427,10,6,mw,,,,,iscgem,iscgem796097,2015-05-13T18:53:04.000Z,"Samoa Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-05-29T19:02:21.000Z,-11.591,166.411,55,6.3,mw,,,,,iscgem,iscgem796108,2015-05-13T18:53:04.000Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-05-30T13:16:29.000Z,12.233,124.592,106.5,5.8,mw,,,,,iscgem,iscgem796137,2015-05-13T18:53:04.000Z,"Samar, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1970-05-31T20:23:29.000Z,-9.183,-78.737,45,7.9,mw,,,,,iscgem,iscgem796163,2017-02-22T21:49:43.646Z,"near the coast of northern Peru",earthquake,,,,,automatic,iscgem,iscgem
1970-05-31T20:45:52.000Z,-9.975,-78.352,50.6,6.1,mw,,,,,iscgem,iscgem796165,2015-05-13T18:53:04.000Z,"near the coast of northern Peru",earthquake,,,,,automatic,iscgem,iscgem
1970-05-31T21:48:05.000Z,-10.258,-78.614,50.3,5.6,mw,,,,,iscgem,iscgem796169,2015-05-13T18:53:04.000Z,"near the coast of central Peru",earthquake,,,,,automatic,iscgem,iscgem
1970-06-01T01:36:11.000Z,-9.302,-79.092,45.4,6.2,mw,,,,,iscgemsup,iscgemsup794187,2015-07-13T17:02:24.000Z,"off the coast of northern Peru",earthquake,,,,,automatic,iscgem,iscgem
1970-06-01T02:45:21.000Z,-10.169,-78.616,49.4,5.8,mw,,,,,iscgem,iscgem794194,2015-05-13T18:53:04.000Z,"near the coast of central Peru",earthquake,,,,,automatic,iscgem,iscgem
1970-06-01T04:44:48.000Z,-10.206,-78.748,48,5.7,mw,,,,,iscgem,iscgem794197,2015-05-13T18:53:04.000Z,"near the coast of central Peru",earthquake,,,,,automatic,iscgem,iscgem
1970-06-01T17:44:17.000Z,5.83,-82.627,10,5.8,mw,,,,,iscgem,iscgem794213,2015-05-13T18:53:04.000Z,"south of Panama",earthquake,,,,,automatic,iscgem,iscgem
1970-06-02T01:37:24.000Z,-9.777,-78.772,56.7,5.7,mw,,,,,iscgem,iscgem794224,2015-05-13T18:53:04.000Z,"near the coast of northern Peru",earthquake,,,,,automatic,iscgem,iscgem
1970-06-04T04:09:27.000Z,-9.956,-78.536,54.9,6.4,mw,,,,,iscgem,iscgem794284,2015-05-13T18:53:04.000Z,"near the coast of northern Peru",earthquake,,,,,automatic,iscgem,iscgem
1970-06-05T04:53:08.000Z,42.51,78.691,15,6.3,mw,,,,,iscgem,iscgem794309,2015-05-13T18:53:04.000Z,"Kyrgyzstan",earthquake,,,,,automatic,iscgem,iscgem
1970-06-05T10:31:52.000Z,63.322,146.147,10,5.7,mw,,,,,iscgem,iscgem794319,2015-05-13T18:53:04.000Z,"Magadanskaya Oblast', Russia",earthquake,,,,,automatic,iscgem,iscgem
1970-06-05T22:40:25.000Z,52.161,159.499,41.1,5.6,mw,,,,,iscgem,iscgem794329,2015-05-13T18:53:04.000Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1970-06-09T10:55:01.000Z,-15.764,-172.872,25,5.9,mw,,,,,iscgem,iscgem794434,2015-05-13T18:53:04.000Z,"Samoa Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-06-10T16:17:49.000Z,44.859,149.53,45,6,mw,,,,,iscgem,iscgem794484,2015-05-13T18:53:04.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-06-11T06:02:56.000Z,-24.418,-68.413,110.6,6.6,mw,,,,,iscgemsup,iscgemsup794500,2015-07-13T17:02:24.000Z,"Antofagasta, Chile",earthquake,,,,,automatic,iscgem,iscgem
1970-06-11T16:46:34.000Z,-59.232,158.902,15,7.3,mw,,,,,iscgem,iscgem794513,2015-05-13T18:53:04.000Z,"Macquarie Island region",earthquake,,,,,automatic,iscgem,iscgem
1970-06-12T04:54:32.000Z,56.624,-152.225,20,5.6,mw,,,,,iscgem,iscgem794528,2015-05-13T18:53:04.000Z,"Kodiak Island region, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1970-06-12T08:06:20.000Z,-2.927,139.129,45,5.9,mw,,,,,iscgem,iscgem794533,2015-05-13T18:53:04.000Z,"near the north coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-06-14T00:00:11.000Z,-52.028,-74.07,15,7,mw,,,,,iscgem,iscgem794565,2015-05-13T18:53:04.000Z,"near the coast of Magallanes, Chile",earthquake,,,,,automatic,iscgem,iscgem
1970-06-15T11:14:51.000Z,-54.476,-64.499,10,7.2,mw,,,,,iscgem,iscgem794605,2015-05-13T18:53:04.000Z,"Tierra del Fuego, Argentina region",earthquake,,,,,automatic,iscgem,iscgem
1970-06-16T05:10:35.000Z,5.193,-82.682,25,5.8,mw,,,,,iscgem,iscgem794621,2015-05-13T18:53:04.000Z,"south of Panama",earthquake,,,,,automatic,iscgem,iscgem
1970-06-17T04:44:23.000Z,-16.015,-71.724,108.6,6,mw,,,,,iscgemsup,iscgemsup794653,2015-07-13T17:02:24.000Z,"southern Peru",earthquake,,,,,automatic,iscgem,iscgem
1970-06-18T06:39:01.000Z,-61.376,160.668,10,5.8,mw,,,,,iscgem,iscgem794684,2015-05-13T18:53:04.000Z,"Balleny Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-06-19T10:56:16.000Z,-22.261,-70.276,60,6.5,mw,,,,,iscgem,iscgem794705,2015-05-13T18:53:04.000Z,"near the coast of Antofagasta, Chile",earthquake,,,,,automatic,iscgem,iscgem
1970-06-19T14:25:18.000Z,15.428,-45.907,10,6.2,mw,,,,,iscgem,iscgem794709,2015-05-13T18:53:04.000Z,"northern Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1970-06-22T14:39:30.000Z,55.031,-156.639,25,5.6,mw,,,,,iscgem,iscgem794784,2015-05-13T18:53:04.000Z,"south of Alaska",earthquake,,,,,automatic,iscgem,iscgem
1970-06-22T21:33:33.000Z,43.343,147.551,30.3,6,mw,,,,,iscgem,iscgem794790,2015-05-13T18:53:04.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-06-24T07:30:29.000Z,51.591,-131.325,15,5.8,mw,,,,,iscgem,iscgem794822,2015-05-13T18:53:04.000Z,"Haida Gwaii Region, Canada",earthquake,,,,,automatic,iscgem,iscgem
1970-06-24T13:09:13.000Z,51.692,-131.055,18.3,7.4,mw,,,,,iscgem,iscgem794827,2015-05-13T18:53:04.000Z,"Haida Gwaii Region, Canada",earthquake,,,,,automatic,iscgem,iscgem
1970-06-25T05:13:57.000Z,-7.833,158.804,45,6.2,mw,,,,,iscgem,iscgem794847,2015-05-13T18:53:04.000Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-06-27T09:45:29.000Z,-9.987,-78.634,64.5,5.7,mw,,,,,iscgem,iscgem794897,2015-05-13T18:53:04.000Z,"near the coast of northern Peru",earthquake,,,,,automatic,iscgem,iscgem
1970-06-27T13:13:02.000Z,4.131,126.215,98.4,5.6,mw,,,,,iscgem,iscgem794899,2015-05-13T18:53:04.000Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-06-28T01:30:18.000Z,-8.683,124,85.8,6.6,mw,,,,,iscgem,iscgem794912,2015-05-13T18:53:04.000Z,"Timor region, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-06-28T11:01:57.000Z,53.466,160.309,45,5.5,mw,,,,,iscgem,iscgem794923,2015-05-13T18:53:04.000Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1970-06-28T11:09:53.000Z,-21.678,-179.392,605.1,6.4,mw,,,,,iscgem,iscgem794924,2015-05-13T18:53:04.000Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1970-06-30T06:21:05.000Z,-9.197,-79.148,55,5.6,mw,,,,,iscgem,iscgem794967,2015-05-13T18:53:04.000Z,"off the coast of northern Peru",earthquake,,,,,automatic,iscgem,iscgem
1970-07-01T06:27:13.000Z,2.067,126.439,35,5.6,mw,,,,,iscgem,iscgem793379,2015-05-13T18:53:04.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1970-07-02T00:45:02.000Z,-10.125,-78.543,52,6,mw,,,,,iscgem,iscgem793406,2015-05-13T18:53:04.000Z,"near the coast of central Peru",earthquake,,,,,automatic,iscgem,iscgem
1970-07-02T00:56:14.000Z,-51.015,139.266,10,6.1,mw,,,,,iscgem,iscgem793407,2015-05-13T18:53:04.000Z,"western Indian-Antarctic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1970-07-05T14:12:17.000Z,7.382,126.84,45,5.8,mw,,,,,iscgem,iscgem793517,2015-05-13T18:53:04.000Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1970-07-08T04:49:11.000Z,17.901,-64.638,143,6.1,mw,,,,,iscgem,iscgem793579,2015-05-13T18:53:04.000Z,"Virgin Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-07-09T11:24:38.000Z,43.81,148.399,25.5,5.7,mw,,,,,iscgem,iscgem793610,2015-05-13T18:53:04.000Z,"east of the Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-07-09T12:11:57.000Z,43.721,148.421,25.1,6.1,mw,,,,,iscgem,iscgem793612,2015-05-13T18:53:04.000Z,"east of the Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-07-10T21:06:40.000Z,13.938,120.357,84.8,5.8,mw,,,,,iscgem,iscgem793665,2015-05-13T18:53:04.000Z,"Mindoro, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1970-07-12T09:18:05.000Z,10.769,125.387,78.2,5.8,mw,,,,,iscgem,iscgem793704,2015-05-13T18:53:04.000Z,"Leyte, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1970-07-16T21:17:45.000Z,-19.006,-173.459,20,6.1,mw,,,,,iscgem,iscgem793800,2015-05-13T18:53:04.000Z,"Tonga",earthquake,,,,,automatic,iscgem,iscgem
1970-07-17T20:04:49.000Z,-22.137,-174.647,35,6.3,mw,,,,,iscgem,iscgem793837,2015-05-13T18:53:04.000Z,"Tonga region",earthquake,,,,,automatic,iscgem,iscgem
1970-07-18T01:48:39.000Z,51.329,-178.508,35,6.1,mw,,,,,iscgem,iscgem793841,2015-05-13T18:53:04.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1970-07-19T09:22:44.000Z,-4.056,152.156,20,6.2,mw,,,,,iscgem,iscgem793870,2015-05-13T18:53:04.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-07-23T15:45:14.000Z,-15.834,-173.514,80,5.6,mw,,,,,iscgem,iscgem793965,2015-05-13T18:53:04.000Z,"Tonga",earthquake,,,,,automatic,iscgem,iscgem
1970-07-25T22:41:14.000Z,32.053,131.782,45,7,mw,,,,,iscgem,iscgem794013,2015-05-13T18:53:04.000Z,"Kyushu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1970-07-26T07:10:39.000Z,32.158,131.873,45,6.2,mw,,,,,iscgem,iscgem794034,2015-05-13T18:53:04.000Z,"Kyushu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1970-07-27T12:31:21.000Z,-37.881,177.546,95,6.3,mw,,,,,iscgem,iscgem794062,2015-05-13T18:53:04.000Z,"off the east coast of the North Island of New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1970-07-29T05:50:58.000Z,39.802,77.679,14.7,6,mw,,,,,iscgem,iscgem794098,2015-05-13T18:53:04.000Z,"southern Xinjiang, China",earthquake,,,,,automatic,iscgem,iscgem
1970-07-29T10:16:22.000Z,25.977,95.34,76.1,7,mw,,,,,iscgem,iscgem794100,2015-05-13T18:53:04.000Z,"Myanmar",earthquake,,,,,automatic,iscgem,iscgem
1970-07-30T00:52:21.000Z,37.733,55.885,15,6.7,mw,,,,,iscgem,iscgem794114,2015-05-13T18:53:04.000Z,"Turkmenistan-Iran border region",earthquake,,,,,automatic,iscgem,iscgem
1970-07-30T04:58:44.000Z,14.248,51.995,15,6.6,mw,,,,,iscgem,iscgem794121,2015-05-13T18:53:04.000Z,"Gulf of Aden",earthquake,,,,,automatic,iscgem,iscgem
1970-07-31T17:08:05.000Z,-1.597,-72.532,644.8,8,mw,,,,,iscgem,iscgem794176,2015-05-13T18:53:04.000Z,"Colombia",earthquake,,,,,automatic,iscgem,iscgem
1970-08-03T00:33:52.000Z,-15.922,-173.823,90,5.7,mw,,,,,iscgem,iscgem792513,2015-05-13T18:53:04.000Z,"Tonga",earthquake,,,,,automatic,iscgem,iscgem
1970-08-03T07:01:11.000Z,-7.927,158.7,50,5.9,mw,,,,,iscgem,iscgem792521,2015-05-13T18:53:04.000Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-08-03T22:30:06.000Z,2.644,97.867,62.8,5.6,mw,,,,,iscgem,iscgem792530,2015-05-13T18:53:04.000Z,"northern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-08-05T05:25:59.000Z,-9.241,-79.09,73.5,5.8,mw,,,,,iscgem,iscgem792564,2015-05-13T18:53:04.000Z,"off the coast of northern Peru",earthquake,,,,,automatic,iscgem,iscgem
1970-08-07T07:51:13.000Z,-17.853,-178.109,556.4,6.1,mw,,,,,iscgem,iscgem792622,2015-05-13T18:53:04.000Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1970-08-08T21:04:09.000Z,1.1,126.177,35,6,mw,,,,,iscgem,iscgem792675,2015-05-13T18:53:04.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1970-08-10T15:15:22.000Z,-13.856,166.677,45,6.4,mw,,,,,iscgem,iscgem792729,2015-05-13T18:53:04.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1970-08-11T03:48:52.000Z,-1.119,-13.887,13.2,6.3,mw,,,,,iscgem,iscgem792739,2015-05-13T18:53:04.000Z,"north of Ascension Island",earthquake,,,,,automatic,iscgem,iscgem
1970-08-11T10:22:25.000Z,-14.057,166.657,45,6.9,mw,,,,,iscgem,iscgem792753,2015-05-13T18:53:04.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1970-08-11T20:10:52.000Z,-60.571,-25.255,20,5.7,mw,,,,,iscgem,iscgem792780,2015-05-13T18:53:04.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-08-12T00:40:45.000Z,-13.909,166.651,45,6,mw,,,,,iscgem,iscgem792786,2015-05-13T18:53:04.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1970-08-12T01:39:38.000Z,-13.871,166.721,45,6.5,mw,,,,,iscgem,iscgem792789,2015-05-13T18:53:04.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1970-08-12T09:24:16.000Z,11.892,-86.63,60,6.5,mw,,,,,iscgem,iscgem792811,2015-05-13T18:53:04.000Z,"near the coast of Nicaragua",earthquake,,,,,automatic,iscgem,iscgem
1970-08-12T10:24:28.000Z,12.022,-86.683,60,5.6,mw,,,,,iscgem,iscgem792813,2015-05-13T18:53:04.000Z,"Nicaragua",earthquake,,,,,automatic,iscgem,iscgem
1970-08-13T04:22:37.000Z,-8.991,117.933,99.1,5.8,mw,,,,,iscgem,iscgem792844,2015-05-13T18:53:04.000Z,"Sumbawa region, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-08-18T16:52:27.000Z,4.521,123.113,574.1,5.9,mw,,,,,iscgem,iscgem792982,2015-05-13T18:53:04.000Z,"Celebes Sea",earthquake,,,,,automatic,iscgem,iscgem
1970-08-18T17:52:08.000Z,60.538,-145.537,25,6,mw,,,,,iscgem,iscgem792985,2015-05-13T18:53:04.000Z,"Southern Alaska",earthquake,,,,,automatic,iscgem,iscgem
1970-08-19T02:11:11.000Z,-10.526,161.549,35,5.8,mw,,,,,iscgem,iscgem792996,2015-05-13T18:53:04.000Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-08-24T12:30:18.000Z,-56.343,-142.65,10,6.4,mw,,,,,iscgem,iscgem793157,2015-05-13T18:53:04.000Z,"Pacific-Antarctic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1970-08-26T15:11:55.000Z,18.051,120.486,45,5.9,mw,,,,,iscgem,iscgem793215,2015-05-13T18:53:04.000Z,"Luzon, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1970-08-27T16:22:24.000Z,-15.223,-173.298,10,6,mw,,,,,iscgem,iscgem793243,2015-05-13T18:53:04.000Z,"Tonga",earthquake,,,,,automatic,iscgem,iscgem
1970-08-27T19:44:41.000Z,15.374,-95.758,15,5.9,mw,,,,,iscgem,iscgem793245,2015-05-13T18:53:04.000Z,"offshore Oaxaca, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1970-08-28T01:02:47.000Z,-4.668,153.137,60,6.5,mw,,,,,iscgem,iscgem793250,2015-05-13T18:53:04.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-08-28T10:06:05.000Z,-33.802,-179.615,55,5.9,mw,,,,,iscgem,iscgem793262,2015-05-13T18:53:04.000Z,"south of the Kermadec Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-08-29T14:59:21.000Z,51.03,135.347,15,5.6,mw,,,,,iscgem,iscgem793304,2015-05-13T18:53:04.000Z,"Khabarovskiy Kray, Russia",earthquake,,,,,automatic,iscgem,iscgem
1970-08-30T00:38:42.000Z,52.19,159.409,35,5.8,mw,,,,,iscgem,iscgem793314,2015-05-13T18:53:04.000Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1970-08-30T17:46:10.000Z,52.301,151.613,647.6,7.3,mw,,,,,iscgem,iscgem793336,2015-05-13T18:53:04.000Z,"Sea of Okhotsk",earthquake,,,,,automatic,iscgem,iscgem
1970-09-01T05:11:15.000Z,17.717,147.629,25,6.6,mw,,,,,iscgem,iscgem791596,2015-05-13T18:53:04.000Z,"Mariana Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-09-03T09:32:22.000Z,-16.904,167.874,25,6.1,mw,,,,,iscgem,iscgem791667,2015-05-13T18:53:04.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1970-09-05T07:52:30.000Z,52.224,151.521,580.6,6.5,mw,,,,,iscgem,iscgem791744,2015-05-13T18:53:04.000Z,"Sea of Okhotsk",earthquake,,,,,automatic,iscgem,iscgem
1970-09-11T01:04:13.000Z,-50.206,-114.136,10,5.9,mw,,,,,iscgem,iscgem791890,2015-05-13T18:53:04.000Z,"southern East Pacific Rise",earthquake,,,,,automatic,iscgem,iscgem
1970-09-12T14:30:53.000Z,34.2548333,-117.5343333,10.75,5.22,ml,17,106,,0.36,ci,ci3323898,2016-01-29T01:34:12.490Z,"3km W of Lytle Creek, CA",earthquake,0.84,1.75,0.143,6,reviewed,ci,ci
1970-09-14T09:44:55.000Z,38.751,142.321,48.6,6.4,mw,,,,,iscgem,iscgem791993,2015-05-13T18:53:04.000Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1970-09-14T15:36:50.000Z,-34.023,-72.294,20,5.7,mw,,,,,iscgem,iscgem792002,2015-05-13T18:53:04.000Z,"offshore Libertador O'Higgins, Chile",earthquake,,,,,automatic,iscgem,iscgem
1970-09-15T10:55:18.000Z,8.821,127.256,20,5.8,mw,,,,,iscgem,iscgem792025,2015-05-13T18:53:04.000Z,"Philippine Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-09-16T01:49:21.000Z,13.124,144.537,45,6,mw,,,,,iscgem,iscgem792044,2015-05-13T18:53:04.000Z,"Guam region",earthquake,,,,,automatic,iscgem,iscgem
1970-09-19T06:37:29.000Z,-33.516,-71.908,25,5.7,mw,,,,,iscgem,iscgem792158,2015-05-13T18:53:04.000Z,"offshore Valparaiso, Chile",earthquake,,,,,automatic,iscgem,iscgem
1970-09-23T12:04:55.000Z,-6.45,154.61,35,6.4,mw,,,,,iscgem,iscgem792259,2015-05-13T18:53:04.000Z,"Bougainville region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-09-23T23:11:59.000Z,-6.525,154.697,35,6.1,mw,,,,,iscgem,iscgem792274,2015-05-13T18:53:04.000Z,"Bougainville region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-09-24T16:44:40.000Z,54.573,162.738,20,5.7,mw,,,,,iscgem,iscgem792289,2015-05-13T18:53:04.000Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1970-09-26T12:02:33.000Z,6.214,-77.488,15,6.6,mw,,,,,iscgem,iscgem792329,2015-05-13T18:53:04.000Z,"near the west coast of Colombia",earthquake,,,,,automatic,iscgem,iscgem
1970-09-26T14:57:03.000Z,6.239,-77.476,15,5.8,mw,,,,,iscgem,iscgem792331,2015-05-13T18:53:04.000Z,"near the west coast of Colombia",earthquake,,,,,automatic,iscgem,iscgem
